"block","observer","plot","visit","sampling_period","obs_year","dp_march","min_post_sunrise","species"
"tjaderleksmossen","jkn","plot_111","first","first","2018",20,19.8,"talge"
"tjaderleksmossen","jkn","plot_113","first","first","2018",20,-18.7,"blams"
"tjaderleksmossen","jkn","plot_113","first","first","2018",20,-18.35,"rodhe"
"tjaderleksmossen","jkn","plot_113","first","first","2018",20,-22,"talge"
"tjaderleksmossen","jkn","plot_113","first","first","2018",20,-19.1833333333333,"duvhk"
"tjaderleksmossen","jkn","plot_113","first","first","2018",20,-21.7666666666667,"tofss"
"tjaderleksmossen","jkn","plot_113","first","first","2018",20,-21.4166666666667,"kungl"
"tjaderleksmossen","jkn","plot_114","first","first","2018",20,100.333333333333,"bofik"
"tjaderleksmossen","jkn","plot_114","first","first","2018",20,99.4833333333333,"jarnv"
"tjaderleksmossen","jkn","plot_114","first","first","2018",20,100.85,"talge"
"tjaderleksmossen","jkn","plot_114","first","first","2018",20,101.25,"blams"
"tjaderleksmossen","jkn","plot_115","first","first","2018",20,80.8333333333333,"bofik"
"tjaderleksmossen","jkn","plot_115","first","first","2018",20,80.3833333333333,"rodhe"
"orsjon","jkn","plot_116","first","first","2018",20,221.283333333333,"bofik"
"orsjon","jkn","plot_116","first","first","2018",20,221.4,"blams"
"orsjon","jkn","plot_116","first","first","2018",20,221.966666666667,"talge"
"orsjon","jkn","plot_116","first","first","2018",20,218.116666666667,"trake"
"orsjon","jkn","plot_116","first","first","2018",20,217.516666666667,"tofss"
"tjaderleksmossen","jkn","plot_124","first","first","2018",20,50.8333333333333,"trake"
"orsjon","jkn","plot_73","first","first","2018",20,286.383333333333,"bofik"
"orsjon","jkn","plot_73","first","first","2018",20,289.433333333333,"blams"
"orsjon","jkn","plot_73","first","first","2018",20,286.633333333333,"rodhe"
"orsjon","jkn","plot_73","first","first","2018",20,287.783333333333,"talge"
"orsjon","jkn","plot_74","first","first","2018",20,269.016666666667,"notva"
"orsjon","jkn","plot_74","first","first","2018",20,268.616666666667,"bofik"
"orsjon","jkn","plot_74","first","first","2018",20,270.05,"svars"
"orsjon","jkn","plot_74","first","first","2018",20,267.5,"talge"
"orsjon","jkn","plot_74","first","first","2018",20,267.95,"rodhe"
"orsjon","jkn","plot_75","first","first","2018",20,249.816666666667,"trake"
"orsjon","jkn","plot_75","first","first","2018",20,250.05,"bofik"
"orsjon","jkn","plot_75","first","first","2018",20,250.333333333333,"talge"
"orsjon","jkn","plot_75","first","first","2018",20,249.65,"svars"
"orsjon","jkn","plot_75","first","first","2018",20,250.8,"rodhe"
"orsjon","jkn","plot_79","first","first","2018",20,177.366666666667,"talge"
"orsjon","jkn","plot_79","first","first","2018",20,179.133333333333,"svars"
"orsjon","jkn","plot_79","first","first","2018",20,175.733333333333,"bofik"
"halqved","jkn","plot_1","fourth","first","2018",50,-19.0166666666667,"blams"
"soderlejde","jkn","plot_12","fourth","first","2018",50,100.5,"blams"
"soderlejde","jkn","plot_12","fourth","first","2018",50,99.9166666666667,"talge"
"soderlejde","jkn","plot_13","fourth","first","2018",50,116.583333333333,"talge"
"soderlejde","jkn","plot_13","fourth","first","2018",50,115.783333333333,"trapa"
"soderlejde","jkn","plot_13","fourth","first","2018",50,120,"blams"
"soderlejde","jkn","plot_17","fourth","first","2018",50,155.883333333333,"no_obs"
"soderlejde","jkn","plot_19","fourth","first","2018",50,200.666666666667,"talge"
"soderlejde","jkn","plot_20","fourth","first","2018",50,179.533333333333,"svare"
"soderlejde","jkn","plot_23","fourth","first","2018",50,75.4166666666667,"blams"
"soderlejde","jkn","plot_25","fourth","first","2018",50,238.283333333333,"blams"
"soderlejde","jkn","plot_26","fourth","first","2018",50,52.7,"rodhe"
"soderlejde","jkn","plot_29","fourth","first","2018",50,222.633333333333,"blams"
"soderlejde","jkn","plot_30","fourth","first","2018",50,31.5166666666667,"bofik"
"soderlejde","jkn","plot_30","fourth","first","2018",50,33.5666666666667,"talge"
"soderlejde","jkn","plot_31","fourth","first","2018",50,12.8333333333333,"rodhe"
"soderlejde","jkn","plot_31","fourth","first","2018",50,12.1,"bofik"
"halqved","jkn","plot_33","fourth","first","2018",50,276.766666666667,"rodhe"
"halqved","jkn","plot_36","fourth","first","2018",50,256.116666666667,"koltt"
"halqved","jkn","plot_4","fourth","first","2018",50,305.45,"kungl"
"halqved","jkn","plot_4","fourth","first","2018",50,302.15,"koltt"
"halqved","jkn","plot_4","fourth","first","2018",50,306.233333333333,"rodhe"
"soderlejde","jkn","plot_5","fourth","first","2018",50,134.516666666667,"talge"
"soderlejde","jkn","plot_5","fourth","first","2018",50,135.866666666667,"koltt"
"soderlejde","jkn","plot_5","fourth","first","2018",50,135.55,"talla"
"soderlejde","jkn","plot_5","fourth","first","2018",50,136.65,"mindb"
"halsingdal","jkn","plot_121","fifth","first","2017",81,312.733333333333,"talge"
"halsingdal","jkn","plot_61","fifth","first","2017",81,278.183333333333,"bofik"
"halsingdal","jkn","plot_61","fifth","first","2017",81,278,"gardg"
"halsingdal","jkn","plot_61","fifth","first","2017",81,276.866666666667,"rodhe"
"halsingdal","jkn","plot_62","fifth","first","2017",81,244.55,"tofss"
"halsingdal","jkn","plot_64","fifth","first","2017",81,208.816666666667,"bofik"
"halsingdal","jkn","plot_64","fifth","first","2017",81,207.516666666667,"trake"
"halsingdal","jkn","plot_64","fifth","first","2017",81,208.016666666667,"kungl"
"halsingdal","jkn","plot_66","fifth","first","2017",81,354.083333333333,"bofik"
"halsingdal","jkn","plot_66","fifth","first","2017",81,354.216666666667,"talge"
"halsingdal","jkn","plot_67","fifth","first","2017",81,127.9,"talge"
"halsingdal","jkn","plot_67","fifth","first","2017",81,130.733333333333,"talla"
"halsingdal","jkn","plot_68","fifth","first","2017",81,164.716666666667,"kungl"
"halsingdal","jkn","plot_68","fifth","first","2017",81,167.45,"gok"
"halsingdal","jkn","plot_68","fifth","first","2017",81,164.5,"rodhe"
"halsingdal","jkn","plot_69","fifth","first","2017",81,90.35,"bofik"
"halsingdal","jkn","plot_69","fifth","first","2017",81,87.1166666666667,"talge"
"stenby","jkn","plot_119","first","first","2017",21,41.75,"rodhe"
"stenby","jkn","plot_119","first","first","2017",21,43.5666666666667,"grona"
"stenby","jkn","plot_119","first","first","2017",21,43.8666666666667,"blams"
"stenby","jkn","plot_119","first","first","2017",21,40.2166666666667,"gronk"
"halsingdal","jkn","plot_64","first","first","2017",21,157.916666666667,"bofik"
"halsingdal","jkn","plot_64","first","first","2017",21,157.7,"tofss"
"halsingdal","jkn","plot_65","first","first","2017",21,193.416666666667,"bofik"
"halsingdal","jkn","plot_65","first","first","2017",21,194.466666666667,"talge"
"halsingdal","jkn","plot_66","first","first","2017",21,238.8,"bofik"
"halsingdal","jkn","plot_66","first","first","2017",21,241.233333333333,"rodhe"
"stenby","jkn","plot_71","first","first","2017",21,3.18333333333333,"talge"
"stenby","jkn","plot_71","first","first","2017",21,3.9,"bofik"
"stenby","jkn","plot_72","first","first","2017",21,79.6833333333333,"blams"
"stenby","jkn","plot_72","first","first","2017",21,79.9333333333333,"talge"
"stenby","jkn","plot_72","first","first","2017",21,81.3833333333333,"rodhe"
"stenby","jkn","plot_72","first","first","2017",21,80.1666666666667,"bofik"
"stenby","jkn","plot_119","third","first","2017",51,93.3166666666667,"bofik"
"stenby","jkn","plot_119","third","first","2017",51,95.0833333333333,"blams"
"stenby","jkn","plot_119","third","first","2017",51,97.6666666666667,"gardg"
"stenby","jkn","plot_119","third","first","2017",51,96.3666666666667,"koltt"
"halsingdal","jkn","plot_120","third","first","2017",51,278.85,"talge"
"ravsta","ses","plot_201","third","first","2017",51,185,"rodhe"
"ravsta","ses","plot_201","third","first","2017",51,181,"talge"
"ravsta","ses","plot_201","third","first","2017",51,183,"bofik"
"ravsta","ses","plot_201","third","first","2017",51,184,"tofss"
"ravsta","ses","plot_202","third","first","2017",51,91,"notsa"
"ravsta","ses","plot_202","third","first","2017",51,91,"svare"
"ravsta","ses","plot_202","third","first","2017",51,95,"koltt"
"ravsta","ses","plot_202","third","first","2017",51,96,"bofik"
"ravsta","ses","plot_202","third","first","2017",51,92,"svara"
"ravsta","ses","plot_202","third","first","2017",51,93,"rodst"
"ravsta","ses","plot_202","third","first","2017",51,95,"kungl"
"ravsta","ses","plot_210","third","first","2017",51,141,"bofik"
"ravsta","ses","plot_210","third","first","2017",51,143,"rodst"
"ravsta","ses","plot_210","third","first","2017",51,145,"talge"
"ravsta","ses","plot_210","third","first","2017",51,146,"kungl"
"ravsta","ses","plot_210","third","first","2017",51,141,"notsa"
"ravsta","ses","plot_211","third","first","2017",51,231,"no_obs"
"halsingdal","jkn","plot_64","third","first","2017",51,311.166666666667,"bofik"
"halsingdal","jkn","plot_64","third","first","2017",51,314.25,"kungl"
"halsingdal","jkn","plot_64","third","first","2017",51,311.35,"lovse"
"halsingdal","jkn","plot_69","third","first","2017",51,207.966666666667,"bofik"
"halsingdal","jkn","plot_69","third","first","2017",51,209.1,"talge"
"halsingdal","jkn","plot_69","third","first","2017",51,207.133333333333,"lovse"
"halsingdal","jkn","plot_69","third","first","2017",51,211.45,"blams"
"stenby","jkn","plot_71","third","first","2017",51,43.5,"talge"
"stenby","jkn","plot_71","third","first","2017",51,45.1333333333333,"talla"
"stenby","jkn","plot_71","third","first","2017",51,41.3166666666667,"bofik"
"stenby","jkn","plot_72","third","first","2017",51,144.45,"tofss"
"stenby","jkn","plot_72","third","first","2017",51,144.233333333333,"grona"
"stenby","jkn","plot_72","third","first","2017",51,144.366666666667,"kungl"
"stenby","jkn","plot_72","third","first","2017",51,143.866666666667,"bofik"
"orsjon","jkn","plot_116","fourth","first","2018",51,280.733333333333,"grafe"
"orsjon","jkn","plot_116","fourth","first","2018",51,280.633333333333,"bofik"
"orsjon","jkn","plot_116","fourth","first","2018",51,281.633333333333,"blams"
"orsjon","jkn","plot_116","fourth","first","2018",51,283.583333333333,"koltt"
"orsjon","jkn","plot_116","fourth","first","2018",51,284.683333333333,"tofss"
"halqved","jkn","plot_37","fourth","first","2018",51,115.916666666667,"blams"
"halqved","jkn","plot_37","fourth","first","2018",51,117.1,"svare"
"halqved","jkn","plot_37","fourth","first","2018",51,113.966666666667,"taltt"
"brudgatan","jkn","plot_38","fourth","first","2018",51,-11.3833333333333,"no_obs"
"brudgatan","jkn","plot_39","fourth","first","2018",51,10.4166666666667,"no_obs"
"brudgatan","jkn","plot_42","fourth","first","2018",51,34.0333333333333,"talge"
"brudgatan","jkn","plot_45","fourth","first","2018",51,51.95,"no_obs"
"halqved","jkn","plot_6","fourth","first","2018",51,154.066666666667,"talge"
"halqved","jkn","plot_6","fourth","first","2018",51,157.616666666667,"lovse"
"halqved","jkn","plot_6","fourth","first","2018",51,154.716666666667,"rodhe"
"halqved","jkn","plot_6","fourth","first","2018",51,154.4,"koltt"
"orsjon","jkn","plot_73","fourth","first","2018",51,345.416666666667,"koltt"
"orsjon","jkn","plot_73","fourth","first","2018",51,343.55,"bofik"
"orsjon","jkn","plot_73","fourth","first","2018",51,343.85,"rodhe"
"orsjon","jkn","plot_74","fourth","first","2018",51,326.8,"svars"
"orsjon","jkn","plot_74","fourth","first","2018",51,326.516666666667,"blams"
"orsjon","jkn","plot_74","fourth","first","2018",51,327.25,"talge"
"orsjon","jkn","plot_74","fourth","first","2018",51,328.283333333333,"bofik"
"orsjon","jkn","plot_74","fourth","first","2018",51,328.583333333333,"taltt"
"orsjon","jkn","plot_75","fourth","first","2018",51,306.6,"talge"
"orsjon","jkn","plot_79","fourth","first","2018",51,245.333333333333,"kungl"
"orsjon","jkn","plot_79","fourth","first","2018",51,247.583333333333,"rodhe"
"halqved","jkn","plot_8","fourth","first","2018",51,136.466666666667,"talge"
"halqved","jkn","plot_8","fourth","first","2018",51,132.116666666667,"rodhe"
"stenby","jkn","plot_119","fifth","first","2017",82,277.966666666667,"taltt"
"halsingdal","jkn","plot_120","fifth","first","2017",82,190.283333333333,"lovse"
"halsingdal","jkn","plot_120","fifth","first","2017",82,187.016666666667,"talge"
"halsingdal","jkn","plot_65","fifth","first","2017",82,221.45,"notva"
"halsingdal","jkn","plot_65","fifth","first","2017",82,218.816666666667,"tofss"
"halsingdal","jkn","plot_65","fifth","first","2017",82,220.7,"talge"
"stenby","jkn","plot_71","fifth","first","2017",82,348.716666666667,"bofik"
"stenby","jkn","plot_72","fifth","first","2017",82,311.033333333333,"grafe"
"stenby","jkn","plot_72","fifth","first","2017",82,311.566666666667,"rodhe"
"kilsjon","jkn","plot_83","fifth","first","2017",82,45.1333333333333,"kungl"
"kilsjon","jkn","plot_83","fifth","first","2017",82,45.4833333333333,"rodhe"
"kilsjon","jkn","plot_83","fifth","first","2017",82,48.9,"grona"
"kilsjon","jkn","plot_83","fifth","first","2017",82,46.95,"bofik"
"kilsjon","jkn","plot_85","fifth","first","2017",82,11.5666666666667,"talla"
"kilsjon","jkn","plot_85","fifth","first","2017",82,11.2,"svara"
"kilsjon","jkn","plot_85","fifth","first","2017",82,9.73333333333333,"bofik"
"kilsjon","jkn","plot_85","fifth","first","2017",82,7.38333333333333,"kungl"
"kilsjon","jkn","plot_87","fifth","first","2017",82,82.1166666666667,"trake"
"kilsjon","jkn","plot_88","fifth","first","2017",82,113.1,"bofik"
"halqved","jkn","plot_1","second","first","2018",22,-32.4166666666667,"taltt"
"halqved","jkn","plot_1","second","first","2018",22,-31.3166666666667,"rodhe"
"halqved","jkn","plot_1","second","first","2018",22,-30.8666666666667,"blams"
"halqved","jkn","plot_1","second","first","2018",22,-28.45,"koltt"
"halqved","jkn","plot_1","second","first","2018",22,-28,"tofss"
"soderlejde","jkn","plot_12","second","first","2018",22,216.216666666667,"rodhe"
"soderlejde","jkn","plot_12","second","first","2018",22,215.9,"gardg"
"soderlejde","jkn","plot_12","second","first","2018",22,215.2,"talge"
"soderlejde","jkn","plot_13","second","first","2018",22,197.516666666667,"talge"
"soderlejde","jkn","plot_13","second","first","2018",22,197.666666666667,"bofik"
"soderlejde","jkn","plot_13","second","first","2018",22,197.783333333333,"blams"
"soderlejde","jkn","plot_17","second","first","2018",22,158.6,"talge"
"soderlejde","jkn","plot_17","second","first","2018",22,160.95,"blams"
"soderlejde","jkn","plot_17","second","first","2018",22,160.35,"bofik"
"soderlejde","jkn","plot_19","second","first","2018",22,122.733333333333,"gardg"
"soderlejde","jkn","plot_20","second","first","2018",22,137.866666666667,"talge"
"soderlejde","jkn","plot_20","second","first","2018",22,140.65,"trake"
"soderlejde","jkn","plot_20","second","first","2018",22,141.216666666667,"blams"
"soderlejde","jkn","plot_23","second","first","2018",22,236.866666666667,"talge"
"soderlejde","jkn","plot_23","second","first","2018",22,238.75,"blams"
"soderlejde","jkn","plot_25","second","first","2018",22,300.716666666667,"no_obs"
"soderlejde","jkn","plot_26","second","first","2018",22,260.466666666667,"talge"
"soderlejde","jkn","plot_26","second","first","2018",22,261.283333333333,"notva"
"soderlejde","jkn","plot_26","second","first","2018",22,262.75,"rodhe"
"soderlejde","jkn","plot_26","second","first","2018",22,262.933333333333,"blams"
"soderlejde","jkn","plot_29","second","first","2018",22,282.9,"bofik"
"soderlejde","jkn","plot_29","second","first","2018",22,285.55,"talge"
"soderlejde","jkn","plot_30","second","first","2018",22,345.333333333333,"bofik"
"soderlejde","jkn","plot_30","second","first","2018",22,344.683333333333,"gardg"
"soderlejde","jkn","plot_30","second","first","2018",22,343.066666666667,"talge"
"soderlejde","jkn","plot_31","second","first","2018",22,325.816666666667,"bofik"
"soderlejde","jkn","plot_31","second","first","2018",22,326.7,"blams"
"soderlejde","jkn","plot_31","second","first","2018",22,328.516666666667,"kungl"
"soderlejde","jkn","plot_31","second","first","2018",22,326.55,"talge"
"soderlejde","jkn","plot_31","second","first","2018",22,330.55,"rodhe"
"halqved","jkn","plot_33","second","first","2018",22,100.85,"gardg"
"halqved","jkn","plot_33","second","first","2018",22,101.166666666667,"talla"
"halqved","jkn","plot_33","second","first","2018",22,104.85,"bofik"
"halqved","jkn","plot_36","second","first","2018",22,81.7666666666667,"bofik"
"halqved","jkn","plot_36","second","first","2018",22,83.8666666666667,"rodhe"
"halqved","jkn","plot_37","second","first","2018",22,0.866666666666667,"blams"
"halqved","jkn","plot_37","second","first","2018",22,-1.9,"talge"
"halqved","jkn","plot_37","second","first","2018",22,-0.183333333333333,"rodhe"
"halqved","jkn","plot_4","second","first","2018",22,59.4333333333333,"blams"
"halqved","jkn","plot_4","second","first","2018",22,59.0833333333333,"talge"
"halqved","jkn","plot_4","second","first","2018",22,62.5166666666667,"rodhe"
